Part Number,Manufacturer,link to header file,Include file,Header 3,Example,Datasheet,Appli Note,Other link,Family,Comments,SubFamily,Date the line is added or modified,NickName,Name ,Micro Description,MicroDef,Hidden(Ride Internal Use),MicroRef,CoreName
STM32F103C8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103C8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 36 IOs,\sim\ARM\STM32F103x8.sim,Yes,,Cortex-M3
STM32F103R8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103R8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 51 IOs,\sim\ARM\STM32F103x8.sim,Yes,,Cortex-M3
STM32F103T8U6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103T8U6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 26 IOs,\sim\ARM\STM32F103x8.sim,Yes,,Cortex-M3
STM32F103V8H6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103V8H6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 80 IOs,\sim\ARM\STM32F103x8.sim,Yes,,Cortex-M3
STM32F103V8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103V8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 80 IOs,\sim\ARM\STM32F103x8.sim,Yes,,Cortex-M3
STM32F103CBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103CBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 36 IOs,\sim\ARM\STM32F103xB.sim,Yes,,Cortex-M3
STM32F103RBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103RBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 51 IOs,\sim\ARM\STM32F103xB.sim,Yes,,Cortex-M3
STM32F103VBH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VBH6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 80 IOs,\sim\ARM\STM32F103xB.sim,Yes,,Cortex-M3
STM32F103VBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;20K RAM at address 0x20000000;4 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - 2 ADC - 80 IOs,\sim\ARM\STM32F103xB.sim,Yes,,Cortex-M3
STM32F103RCT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103RCT6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 51 IOs,\sim\ARM\STM32F103xC.sim,Yes,,Cortex-M3
STM32F103VCH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VCH6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs,\sim\ARM\STM32F103xC.sim,Yes,,Cortex-M3
STM32F103VCT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VCT6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs,\sim\ARM\STM32F103xC.sim,Yes,,Cortex-M3
STM32F103ZCH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103ZCH6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32F103xC.sim,Yes,,Cortex-M3
STM32F103ZCT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103ZCT6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32F103xC.sim,Yes,,Cortex-M3
STM32F103RDT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103RDT6,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 51 IOs,\sim\ARM\STM32F103xD.sim,Yes,,Cortex-M3
STM32F103VDH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VDH6,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs,\sim\ARM\STM32F103xD.sim,Yes,,Cortex-M3
STM32F103VDT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VDT6,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs,\sim\ARM\STM32F103xD.sim,Yes,,Cortex-M3
STM32F103ZDH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103ZDH6,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32F103xD.sim,Yes,,Cortex-M3
STM32F103ZDT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103ZDT6,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32F103xD.sim,Yes,,Cortex-M3
STM32F103RET6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103RET6,Cortex-M3 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 51 IOs,\sim\ARM\STM32F103xE.sim,Yes,,Cortex-M3
STM32F103VEH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VEH6,Cortex-M3 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs,\sim\ARM\STM32F103xE.sim,Yes,,Cortex-M3
STM32F103VET6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103VET6,Cortex-M3 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs,\sim\ARM\STM32F103xE.sim,Yes,,Cortex-M3
STM32F103ZEH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103ZEH6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32F103xE.sim,Yes,,Cortex-M3
STM32F103ZET6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103ZET6,Cortex-M3 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32F103xE.sim,Yes,,Cortex-M3
STM32F103RFH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RFH6,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package BGA,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103RFH7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RFH7,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package BGA,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103RFT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RFT6,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package LQFP,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103RFT7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RFT7,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package LQFP,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103VFH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VFH6,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package BGA,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103VFH7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VFH7,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package BGA,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103VFT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VFT6,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package LQFP,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103VFT7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VFT7,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package LQFP,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103ZFH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZFH6,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package BGA - EMI,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103ZFH7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZFH7,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package BGA - EMI,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103ZFT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZFT6,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package LQFP - EMI,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103ZFT7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZFT7,Cortex-M3 ARM-based 32-bit MCU;768K FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package LQFP - EMI,\sim\ARM\STM32F103xF.sim,Yes,,Cortex-M3
STM32F103RGH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RGH6,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package BGA,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103RGH7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RGH7,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package BGA,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103RGT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RGT6,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package LQFP,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103RGT7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103RGT7,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 51 IOs - package LQFP,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103VGH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VGH6,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package BGA,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103VGH7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VGH7,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package BGA,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103VGT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VGT6,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package LQFP,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103VGT7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103VGT7,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 80 IOs - package LQFP,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103ZGH6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZGH6,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package BGA - EMI,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103ZGH7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZGH7,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package BGA - EMI,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103ZGT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,06/04/10,,STM32F103ZGT6,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package LQFP - EMI,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103ZGT7 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,26/04/2010,,STM32F103ZGT7,Cortex-M3 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;96K RAM at address 0x20000000;14 Timers - 3 SPI - 2 I2C - 5 USART - USB - CAN - SDIO - 2 DAC - I2S - 3 ADC - 112 IOs - package LQFP - EMI,\sim\ARM\STM32F103xG.sim,Yes,,Cortex-M3
STM32F103MC6T6,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103MC6T6,Cortex-M3 ARM-based 32-bit MCU;32K FLASH at address 0x8000000;6K RAM at address 0x20000000;3 Timers - SPI - I2C - 2 USART - 2 ADC - 36 IOs,\sim\ARM\STM32F103MC6T6.sim,Yes,,Cortex-M3
STM32F103MR6T6,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F103MR6T6,Cortex-M3 ARM-based 32-bit MCU;32K FLASH at address 0x8000000;6K RAM at address 0x20000000;3 Timers - SPI - I2C - 2 USART - 2 ADC - 51 IOs,\sim\ARM\STM32F103MR6T6.sim,Yes,,Cortex-M3
STM32R103ZT6  ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32R103ZT6,Cortex-M3 ARM-based 32-bit MCU;0K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32R103ZT6.sim,Yes,,Cortex-M3
STM32R103ZH6  ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32R103ZH6,Cortex-M3 ARM-based 32-bit MCU;0K FLASH at address 0x8000000;64K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB - CAN - SDIO - 2 DAC - I2S - 2 ADC - 80 IOs - EMI,\sim\ARM\STM32R103ZH6.sim,Yes,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
STM32F105x8 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,12/11/2012,,STM32F105x8,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;Timers - SPI - I2C - USART - USB 2.0 full-speed device/host/OTG controller - CAN;SDIO - DAC - I2S - ADC;DMA,\sim\ARM\STM32F105x8.sim,No,,Cortex-M3
STM32F105xB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,12/11/2012,,STM32F105xB,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;32K RAM at address 0x20000000;Timers - SPI - I2C - USART - USB 2.0 full-speed device/host/OTG controller - CAN;SDIO - DAC - I2S - ADC;DMA,\sim\ARM\STM32F105xB.sim,No,,Cortex-M3
STM32F105xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,12/11/2012,,STM32F105xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - I2C - USART - USB 2.0 full-speed device/host/OTG controller - CAN;SDIO - DAC - I2S - ADC;DMA,\sim\ARM\STM32F105xC.sim,No,,Cortex-M3
STM32F107x8 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,12/11/2012,,STM32F107x8,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;Timers - SPI - I2C - USART - USB 2.0 full-speed device/host/OTG controller - CAN -10/100 Ethernet MAC;SDIO - DAC - I2S - ADC ;DMA,\sim\ARM\STM32F107x8.sim,No,,Cortex-M3
STM32F107xB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,12/11/2012,,STM32F107xB,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;32K RAM at address 0x20000000;Timers -SPI - I2C - USART - USB 2.0 full-speed device/host/OTG controller - CAN -10/100 Ethernet MAC;SDIO - DAC - I2S - ADC ;DMA,\sim\ARM\STM32F107xB.sim,No,,Cortex-M3
STM32F107xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,12/11/2012,,STM32F107xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers -SPI - I2C - USART - USB 2.0 full-speed device/host/OTG controller - CAN -10/100 Ethernet MAC;SDIO - DAC - I2S - ADC ;DMA,\sim\ARM\STM32F107xC.sim,No,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
STM32F105R8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F105R8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;10 Timers - 3 SPI - 2 I2C - 5 USART - USB 2.0 full-speed device/host/OTG controller - 2 CAN;SDIO - 2 DAC - I2S - 2 ADC (16 channels);DMA - 51 IOs,\sim\ARM\STM32F105x8.sim,Yes,,Cortex-M3
STM32F105V8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F105V8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;20K RAM at address 0x20000000;10 Timers - 3 SPI - 2 I2C - 5 USART - USB 2.0 full-speed device/host/OTG controller - 2 CAN;SDIO - 2 DAC - I2S - 2 ADC (16 channels);DMA - 80 IOs,\sim\ARM\STM32F105x8.sim,Yes,,Cortex-M3
STM32F105RBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F105RBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;32K RAM at address 0x20000000;10 Timers - 3 SPI - 2 I2C - 5 USART - USB 2.0 full-speed device/host/OTG controller - 2 CAN;SDIO - 2 DAC - I2S - 2 ADC (16 channels);DMA - 51 IOs,\sim\ARM\STM32F105xB.sim,Yes,,Cortex-M3
STM32F105VBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32F1xx,16/04/2007,,STM32F105VBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;32K RAM at address 0x20000000;10 Timers - 3 SPI - 2 I2C - 5 USART - USB 2.0 full-speed device/host/OTG controller - 2 CAN;SDIO - 2 DAC - I2S - 2 ADC (16 channels);DMA - 80 IOs,\sim\ARM\STM32F105xB.sim,Yes,,Cortex-M3
